result_id,event_title,edition,edition_id,sport,result_date,result_location,result_participants,result_detail
259119,"Foil, Individual, Men",2008 Summer Olympics,53,Fencing,13 August 2008,"Guojia Huiyi Zhongxin, Beijing Aolinpike Gongyuan, Beijing",26 from 21 countries,na
259758,"Sabre, Team, Women",2008 Summer Olympics,53,Fencing,14 August 2008,"Guojia Huiyi Zhongxin, Beijing Aolinpike Gongyuan, Beijing",30 from 8 countries,na
259151,"Épée, Individual, Men",2008 Summer Olympics,53,Fencing,10 August 2008,"Guojia Huiyi Zhongxin, Beijing Aolinpike Gongyuan, Beijing",41 from 23 countries,na
259199,"Épée, Team, Men",2008 Summer Olympics,53,Fencing,15 August 2008,"Guojia Huiyi Zhongxin, Beijing Aolinpike Gongyuan, Beijing",32 from 9 countries,na
104965,"Foil, Individual, Women",1980 Summer Olympics,20,Fencing,23 – 24 July 1980,"Futbolny polya, Legkoatletichesky futbolny kompleks, Moskva",33 from 14 countries,na
104064,"Foil, Team, Men",1980 Summer Olympics,20,Fencing,25 – 26 July 1980,"Futbolny polya, Legkoatletichesky futbolny kompleks, Moskva",42 from 9 countries,na
104346,"Épée, Team, Men",1980 Summer Olympics,20,Fencing,30 – 31 July 1980,"Futbolny polya, Legkoatletichesky futbolny kompleks, Moskva",53 from 11 countries,na
105157,"Foil, Team, Women",1980 Summer Olympics,20,Fencing,26 – 27 July 1980,"Futbolny polya, Legkoatletichesky futbolny kompleks, Moskva",45 from 9 countries,na
104717,"Sabre, Team, Men",1980 Summer Olympics,20,Fencing,28 – 29 July 1980,"Futbolny polya, Legkoatletichesky futbolny kompleks, Moskva",39 from 8 countries,na
103887,"Sabre, Individual, Men",1980 Summer Olympics,20,Fencing,24 – 25 July 1980,"Futbolny polya, Legkoatletichesky futbolny kompleks, Moskva",30 from 12 countries,na
103487,"Foil, Individual, Men",1980 Summer Olympics,20,Fencing,22 – 23 July 1980,"Futbolny polya, Legkoatletichesky futbolny kompleks, Moskva",37 from 16 countries,na
103678,"Épée, Individual, Men",1980 Summer Olympics,20,Fencing,27 – 28 July 1980,"Futbolny polya, Legkoatletichesky futbolny kompleks, Moskva",42 from 16 countries,na
923216,"Sabre, Individual, Men",1904 Summer Olympics,3,Fencing, 8 September 1904,"Physical Culture Gymnasium, Washington University, St. Louis",5 from 2 countries,na
72274,"Single Sticks, Individual, Men",1904 Summer Olympics,3,Fencing, 8 September 1904,"Physical Culture Gymnasium, Washington University, St. Louis",3 from 1 countries,na
925995,"Foil, Individual, Boys",1904 Summer Olympics,3,Fencing, 9 September 1904,"Physical Culture Gymnasium, Washington University, St. Louis",3 from 2 countries,na
72264,"Épée, Individual, Men",1904 Summer Olympics,3,Fencing, 7 September 1904,"Physical Culture Gymnasium, Washington University, St. Louis",5 from 3 countries,na
72275,"Foil, Team, Men",1904 Summer Olympics,3,Fencing, 8 September 1904,"Physical Culture Gymnasium, Washington University, St. Louis",6 from 2 countries,na
72237,"Foil, Individual, Men",1904 Summer Olympics,3,Fencing, 7 September 1904,"Physical Culture Gymnasium, Washington University, St. Louis",9 from 4 countries,na
117495,"Sabre, Individual, Women",2004 Summer Olympics,26,Fencing,17 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",24 from 19 countries,na
116974,"Sabre, Individual, Men",2004 Summer Olympics,26,Fencing,14 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",39 from 21 countries,na
117525,"Épée, Team, Women",2004 Summer Olympics,26,Fencing,20 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",32 from 9 countries,na
117020,"Foil, Team, Men",2004 Summer Olympics,26,Fencing,21 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",30 from 8 countries,na
117278,"Sabre, Team, Men",2004 Summer Olympics,26,Fencing,19 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",32 from 9 countries,na
117449,"Épée, Individual, Women",2004 Summer Olympics,26,Fencing,15 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",38 from 20 countries,na
116887,"Foil, Individual, Men",2004 Summer Olympics,26,Fencing,16 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",36 from 20 countries,na
117149,"Épée, Team, Men",2004 Summer Olympics,26,Fencing,22 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",30 from 8 countries,na
117418,"Foil, Individual, Women",2004 Summer Olympics,26,Fencing,18 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",25 from 20 countries,na
116930,"Épée, Individual, Men",2004 Summer Olympics,26,Fencing,17 August 2004,"Aithousa Ksifaskias, Olympiako Syngrotima Ellenikou, Hellinikon",37 from 21 countries,na
103028,"Foil, Team, Women",1976 Summer Olympics,19,Fencing,27 – 28 July 1976,"Stade d'Hiver de l'Université de Montréal, Montréal, Québec",61 from 13 countries,na
100738,"Sabre, Individual, Men",1976 Summer Olympics,19,Fencing,21 – 22 July 1976,"Stade d'Hiver de l'Université de Montréal, Montréal, Québec",45 from 18 countries,na
101050,"Foil, Team, Men",1976 Summer Olympics,19,Fencing,24 – 25 July 1976,"Stade d'Hiver de l'Université de Montréal, Montréal, Québec",63 from 14 countries,na
101560,"Épée, Team, Men",1976 Summer Olympics,19,Fencing,28 – 29 July 1976,"Stade d'Hiver de l'Université de Montréal, Montréal, Québec",86 from 19 countries,na
102704,"Foil, Individual, Women",1976 Summer Olympics,19,Fencing,23 – 24 July 1976,"Stade d'Hiver de l'Université de Montréal, Montréal, Québec",48 from 20 countries,na
100375,"Épée, Individual, Men",1976 Summer Olympics,19,Fencing,22 – 23 July 1976,"Stade d'Hiver de l'Université de Montréal, Montréal, Québec",64 from 26 countries,na
102211,"Sabre, Team, Men",1976 Summer Olympics,19,Fencing,26 – 27 July 1976,"Stade d'Hiver de l'Université de Montréal, Montréal, Québec",63 from 14 countries,na
100009,"Foil, Individual, Men",1976 Summer Olympics,19,Fencing,20 – 21 July 1976,"Stade d'Hiver de l'Université de Montréal, Montréal, Québec",56 from 23 countries,na
72230,"Sabre, Masters, Individual, Men",1900 Summer Olympics,2,Fencing,23 – 27 June 1900,"La Grande Salle des Fêtes de l'Exposition, Champs de Mars, Paris",27 from 7 countries,na
72031,"Foil, Individual, Men",1900 Summer Olympics,2,Fencing,14 – 21 May 1900,"La Grande Salle des Fêtes de l'Exposition, Champs de Mars, Paris",53 from 9 countries,na
72177,"Foil, Masters, Individual, Men",1900 Summer Olympics,2,Fencing,22 – 29 May 1900,"La Grande Salle des Fêtes de l'Exposition, Champs de Mars, Paris",61 from 7 countries,na
72143,"Sabre, Individual, Men",1900 Summer Olympics,2,Fencing,19 – 25 June 1900,"La Grande Salle des Fêtes de l'Exposition, Champs de Mars, Paris",23 from 7 countries,na
19016400,"Foil, Individual, Men",2020 Summer Olympics,61,Fencing,26 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",35 from 18 countries,na
19017294,"Épée, Team, Women",2020 Summer Olympics,61,Fencing,27 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",32 from 8 countries,na
19017437,"Sabre, Individual, Women",2020 Summer Olympics,61,Fencing,26 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",36 from 18 countries,na
19017223,"Épée, Individual, Women",2020 Summer Olympics,61,Fencing,24 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",34 from 18 countries,na
19017080,"Foil, Team, Women",2020 Summer Olympics,61,Fencing,29 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",32 from 8 countries,na
19016828,"Sabre, Individual, Men",2020 Summer Olympics,61,Fencing,24 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",36 from 18 countries,na
19016471,"Foil, Team, Men",2020 Summer Olympics,61,Fencing, 1 August 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",34 from 9 countries,na
19017508,"Sabre, Team, Women",2020 Summer Olympics,61,Fencing,31 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",35 from 9 countries,na
19017009,"Foil, Individual, Women",2020 Summer Olympics,61,Fencing,25 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",34 from 18 countries,na
19016614,"Épée, Individual, Men",2020 Summer Olympics,61,Fencing,25 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",36 from 18 countries,na
19016685,"Épée, Team, Men",2020 Summer Olympics,61,Fencing,30 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",34 from 9 countries,na
19016866,"Sabre, Team, Men",2020 Summer Olympics,61,Fencing,28 July 2021,"Makuhari Messe, 2-1, Nakase, Mihama-ku, Chiba, Chiba Prefecture, Japan",36 from 9 countries,na
80677,"Épée, Individual, Men",1932 Summer Olympics,10,Fencing,8 –  9 August 1932,"State Armory of the 160th Infantry, Olympic Park, Los Angeles, California",28 from 12 countries,na
81406,"Épée, Team, Men",1932 Summer Olympics,10,Fencing,5 –  7 August 1932,"State Armory of the 160th Infantry, Olympic Park, Los Angeles, California",34 from 7 countries,na
81179,"Foil, Team, Men",1932 Summer Olympics,10,Fencing,31 July –  1 August 1932,"State Armory of the 160th Infantry, Olympic Park, Los Angeles, California",30 from 6 countries,na
80451,"Foil, Individual, Men",1932 Summer Olympics,10,Fencing,2 –  4 August 1932,"State Armory of the 160th Infantry, Olympic Park, Los Angeles, California",26 from 12 countries,na
81778,"Foil, Individual, Women",1932 Summer Olympics,10,Fencing,2 –  4 August 1932,"State Armory of the 160th Infantry, Olympic Park, Los Angeles, California",17 from 11 countries,na
81603,"Sabre, Team, Men",1932 Summer Olympics,10,Fencing,10 – 11 August 1932,"State Armory of the 160th Infantry, Olympic Park, Los Angeles, California",32 from 6 countries,na
80961,"Sabre, Individual, Men",1932 Summer Olympics,10,Fencing,12 – 13 August 1932,"State Armory of the 160th Infantry, Olympic Park, Los Angeles, California",25 from 12 countries,na
357969,"Épée, Individual, Women",2016 Summer Olympics,59,Fencing, 6 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",37 from 19 countries,na
358040,"Épée, Team, Women",2016 Summer Olympics,59,Fencing,11 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",36 from 9 countries,na
357898,"Foil, Individual, Women",2016 Summer Olympics,59,Fencing,10 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",35 from 27 countries,na
358254,"Sabre, Team, Women",2016 Summer Olympics,59,Fencing,13 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",30 from 8 countries,na
357860,"Sabre, Individual, Men",2016 Summer Olympics,59,Fencing,10 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",32 from 25 countries,na
357717,"Épée, Team, Men",2016 Summer Olympics,59,Fencing,14 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",36 from 9 countries,na
358183,"Sabre, Individual, Women",2016 Summer Olympics,59,Fencing, 8 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",36 from 20 countries,na
357521,"Foil, Team, Men",2016 Summer Olympics,59,Fencing,12 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",31 from 8 countries,na
357450,"Foil, Individual, Men",2016 Summer Olympics,59,Fencing, 7 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",35 from 19 countries,na
357646,"Épée, Individual, Men",2016 Summer Olympics,59,Fencing, 9 August 2016,"Arena Carioca 3, Parque Olímpico da Barra, Barra da Tijuca, Rio de Janeiro",38 from 20 countries,na
106415,"Foil, Team, Men",1984 Summer Olympics,21,Fencing,4 –  5 August 1984,"Exhibit Hall, Long Beach Convention and Entertainment Center, Long Beach, California",65 from 14 countries,na
74010,"Foil, Team, Men",1920 Summer Olympics,7,Fencing,15 – 17 August 1920,"Royal Beerschot Tennis & Hockey Club, Antwerpen / Floraliën, Middelheimpark, Antwerpen",49 from 8 countries,na
73978,"Épée, Individual, Men",1920 Summer Olympics,7,Fencing,20 – 23 August 1920,"Royal Beerschot Tennis & Hockey Club, Antwerpen / Floraliën, Middelheimpark, Antwerpen",80 from 13 countries,na
95714,"Sabre, Team, Men",1968 Summer Olympics,17,Fencing,20 – 21 October 1968,"Sala de Armas Fernando Montes de Oca, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",56 from 12 countries,na
96337,"Foil, Team, Women",1968 Summer Olympics,17,Fencing,23 – 24 October 1968,"Sala de Armas Fernando Montes de Oca, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",50 from 10 countries,na
95039,"Épée, Team, Men",1968 Summer Olympics,17,Fencing,24 – 25 October 1968,"Sala de Armas Fernando Montes de Oca, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",91 from 20 countries,na
93474,"Foil, Individual, Men",1968 Summer Olympics,17,Fencing,15 – 16 October 1968,"Sala de Armas Fernando Montes de Oca, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",64 from 25 countries,na
94478,"Foil, Team, Men",1968 Summer Olympics,17,Fencing,18 – 19 October 1968,"Sala de Armas Fernando Montes de Oca, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",79 from 17 countries,na
96118,"Foil, Individual, Women",1968 Summer Olympics,17,Fencing,19 – 20 October 1968,"Sala de Armas Fernando Montes de Oca, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",38 from 16 countries,na
94245,"Sabre, Individual, Men",1968 Summer Olympics,17,Fencing,16 – 17 October 1968,"Sala de Armas Fernando Montes de Oca, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",40 from 16 countries,na
93838,"Épée, Individual, Men",1968 Summer Olympics,17,Fencing,21 – 22 October 1968,"Sala de Armas Fernando Montes de Oca, Ciudad Deportiva Magdalena Mixhuca, Ciudad de México",72 from 28 countries,na
84035,"Épée, Team, Men",1936 Summer Olympics,11,Fencing,7 –  8 August 1936,"Tennisplätze, Reichssportfeld, Berlin / Haus des Sports, Kuppelsaal, Reichssportfeld, Berlin",110 from 21 countries,na
82931,"Sabre, Individual, Men",1936 Summer Olympics,11,Fencing,14 – 15 August 1936,"Sportforum, Turnhalle, Reichssportfeld, Berlin / Haus des Sports, Kuppelsaal, Reichssportfeld, Berlin",71 from 26 countries,na
81894,"Foil, Individual, Men",1936 Summer Olympics,11,Fencing,5 –  6 August 1936,"Sportforum, Turnhalle, Reichssportfeld, Berlin / Haus des Sports, Kuppelsaal, Reichssportfeld, Berlin",62 from 22 countries,na
84835,"Sabre, Team, Men",1936 Summer Olympics,11,Fencing,12 – 13 August 1936,"Sportforum, Turnhalle, Reichssportfeld, Berlin / Haus des Sports, Kuppelsaal, Reichssportfeld, Berlin",107 from 21 countries,na
85601,"Foil, Individual, Women",1936 Summer Olympics,11,Fencing,4 –  5 August 1936,"Sportforum, Turnhalle, Reichssportfeld, Berlin / Haus des Sports, Kuppelsaal, Reichssportfeld, Berlin",41 from 17 countries,na
97028,"Épée, Individual, Men",1972 Summer Olympics,18,Fencing,4 –  6 September 1972,"Fechthalle 1, Messegelände (Halle 11 & 12), München / Fechthalle 2, Messegelände (Halle 20), München",72 from 28 countries,na
97812,"Foil, Team, Men",1972 Summer Olympics,18,Fencing,1 –  2 September 1972,"Fechthalle 1, Messegelände (Halle 11 & 12), München / Fechthalle 2, Messegelände (Halle 20), München",63 from 13 countries,na
99414,"Foil, Individual, Women",1972 Summer Olympics,18,Fencing,2 –  3 September 1972,"Fechthalle 1, Messegelände (Halle 11 & 12), München / Fechthalle 2, Messegelände (Halle 20), München",44 from 20 countries,na
96653,"Foil, Individual, Men",1972 Summer Olympics,18,Fencing,29 – 30 August 1972,"Fechthalle 1, Messegelände (Halle 11 & 12), München / Fechthalle 2, Messegelände (Halle 20), München",57 from 25 countries,na
98254,"Épée, Team, Men",1972 Summer Olympics,18,Fencing,8 –  9 September 1972,"Fechthalle 1, Messegelände (Halle 11 & 12), München / Fechthalle 2, Messegelände (Halle 20), München",94 from 20 countries,na
99638,"Foil, Team, Women",1972 Summer Olympics,18,Fencing,7 –  8 September 1972,"Fechthalle 1, Messegelände (Halle 11 & 12), München / Fechthalle 2, Messegelände (Halle 20), München",53 from 11 countries,na
97460,"Sabre, Individual, Men",1972 Summer Olympics,18,Fencing,30 – 31 August 1972,"Fechthalle 1, Messegelände (Halle 11 & 12), München / Fechthalle 2, Messegelände (Halle 20), München",53 from 22 countries,na
98955,"Sabre, Team, Men",1972 Summer Olympics,18,Fencing,3 –  4 September 1972,"Fechthalle 1, Messegelände (Halle 11 & 12), München / Fechthalle 2, Messegelände (Halle 20), München",63 from 13 countries,na
105783,"Épée, Individual, Men",1984 Summer Olympics,21,Fencing,7 –  8 August 1984,"Terrace Theater, Long Beach Convention and Entertainment Center, Long Beach, California / Exhibit Hall, Long Beach Convention and Entertainment Center, Long Beach, California",63 from 26 countries,na
106892,"Épée, Team, Men",1984 Summer Olympics,21,Fencing,10 – 11 August 1984,"Terrace Theater, Long Beach Convention and Entertainment Center, Long Beach, California / Exhibit Hall, Long Beach Convention and Entertainment Center, Long Beach, California",75 from 16 countries,na
108154,"Foil, Team, Women",1984 Summer Olympics,21,Fencing,5 –  7 August 1984,"Terrace Theater, Long Beach Convention and Entertainment Center, Long Beach, California / Exhibit Hall, Long Beach Convention and Entertainment Center, Long Beach, California",48 from 10 countries,na
105440,"Foil, Individual, Men",1984 Summer Olympics,21,Fencing,1 –  2 August 1984,"Terrace Theater, Long Beach Convention and Entertainment Center, Long Beach, California / Exhibit Hall, Long Beach Convention and Entertainment Center, Long Beach, California",58 from 26 countries,na
107851,"Foil, Individual, Women",1984 Summer Olympics,21,Fencing,2 –  3 August 1984,"Terrace Theater, Long Beach Convention and Entertainment Center, Long Beach, California / Exhibit Hall, Long Beach Convention and Entertainment Center, Long Beach, California",42 from 18 countries,na
